,coorporation,manager,code1,per1,code2,per2,code3,per3,code4,per4,code5,per5,code6,per6,code7,per7,code8,per8,code9,per9,code10,per10
321,华富基金管理有限公司,高靖瑜 郜哲 ,'002841.XSHE',0.0028000000000000004,'002714.XSHE',0.0184,'002594.XSHE',0.022000000000000002,'002475.XSHE',0.028999999999999998,'002415.XSHE',0.06,'002304.XSHE',0.0344,'002230.XSHE',0.0279,'002202.XSHE',0.018600000000000002,'002142.XSHE',0.025,'002841.XSHE',0.0235
322,国海富兰克林基金管理有限公司,赵晓东 ,'603899.XSHG',0.0292,'601966.XSHG',0.0739,'601166.XSHG',0.0692,'600809.XSHG',0.054299999999999994,'600690.XSHG',0.0397,'600298.XSHG',0.0481,'600036.XSHG',0.06,'300357.XSHE',0.0258,'002142.XSHE',0.0554,'603899.XSHG',0.0658
323,汇添富基金管理股份有限公司,吴振翔 ,'603681.XSHG',0.0,'603379.XSHG',0.0,'601988.XSHG',0.034,'601939.XSHG',0.012199999999999999,'601857.XSHG',0.0382,'601628.XSHG',0.0184,'601328.XSHG',0.0177,'601318.XSHG',0.026000000000000002,'601288.XSHG',0.044199999999999996,'603681.XSHG',0.0348
324,国泰基金管理有限公司,艾小军 ,'603681.XSHG',0.0,'603379.XSHG',0.0001,'601688.XSHG',0.0629,'601377.XSHG',0.028999999999999998,'601211.XSHG',0.07780000000000001,'600999.XSHG',0.043,'600958.XSHG',0.0365,'600837.XSHG',0.0973,'600030.XSHG',0.1698,'603681.XSHG',0.0
325,国泰基金管理有限公司,艾小军 ,'603681.XSHG',0.0001,'603379.XSHG',0.0002,'601989.XSHG',0.095,'600893.XSHG',0.043899999999999995,'600879.XSHG',0.0278,'600271.XSHG',0.0548,'600118.XSHG',0.0263,'300766.XSHE',0.0001,'300762.XSHE',0.0004,'603681.XSHG',0.0006
326,西部利得基金管理有限公司,崔惠军 盛丰衍 ,'601328.XSHG',0.0104,'601288.XSHG',0.0104,'601088.XSHG',0.0175,'600664.XSHG',0.0265,'600376.XSHG',0.011899999999999999,'600325.XSHG',0.0124,'600028.XSHG',0.0106,'300651.XSHE',0.0032,'300531.XSHE',0.003,'601328.XSHG',0.003
327,易方达基金管理有限公司,余海燕 ,'601989.XSHG',0.10039999999999999,'600893.XSHG',0.0621,'600879.XSHG',0.0409,'600482.XSHG',0.048,'600118.XSHG',0.038900000000000004,'600038.XSHG',0.036000000000000004,'002465.XSHE',0.041299999999999996,'002268.XSHE',0.046,'002179.XSHE',0.042,'601989.XSHG',0.0617
328,易方达基金管理有限公司,杨俊 余海燕 ,'601668.XSHG',0.026699999999999998,'601398.XSHG',0.0262,'601328.XSHG',0.025699999999999997,'601288.XSHG',0.026600000000000002,'601211.XSHG',0.0278,'600585.XSHG',0.026000000000000002,'600104.XSHG',0.0252,'600048.XSHG',0.028300000000000002,'600030.XSHG',0.0279,'601668.XSHG',0.0285
329,易方达基金管理有限公司,余海燕 ,'601688.XSHG',0.060899999999999996,'601377.XSHG',0.028300000000000002,'601211.XSHG',0.0756,'600999.XSHG',0.0417,'600958.XSHG',0.0355,'600837.XSHG',0.09449999999999999,'600030.XSHG',0.14880000000000002,'002736.XSHE',0.0277,'000776.XSHE',0.0398,'601688.XSHG',0.0311
330,长盛基金管理有限公司,冯雨生 ,'601989.XSHG',0.0281,'601857.XSHG',0.0323,'601766.XSHG',0.04650000000000001,'601668.XSHG',0.0675,'600690.XSHG',0.0317,'600340.XSHG',0.0294,'600031.XSHG',0.036699999999999997,'600028.XSHG',0.0375,'000338.XSHE',0.0302,'601989.XSHG',0.0365
331,鹏华基金管理有限公司,张羽翔 ,'603379.XSHG',0.0003,'601005.XSHG',0.0449,'600282.XSHG',0.0326,'600022.XSHG',0.0327,'600019.XSHG',0.1844,'600010.XSHG',0.0992,'300765.XSHE',0.0004,'300762.XSHE',0.0004,'002958.XSHE',0.0007000000000000001,'603379.XSHG',0.0003
332,大成基金管理有限公司,苏秉毅 夏高 ,'603379.XSHG',0.0002,'601555.XSHG',0.0304,'601318.XSHG',0.025699999999999997,'600588.XSHG',0.0302,'600570.XSHG',0.0323,'600109.XSHG',0.0298,'300766.XSHE',0.0004,'300762.XSHE',0.0009,'300059.XSHE',0.031400000000000004,'603379.XSHG',0.027000000000000003
333,长盛基金管理有限公司,王超 ,'601390.XSHG',0.0368,'601318.XSHG',0.12710000000000002,'601186.XSHG',0.0269,'601166.XSHG',0.0435,'600887.XSHG',0.0593,'600519.XSHG',0.0877,'600276.XSHG',0.0285,'600111.XSHG',0.0040999999999999995,'600036.XSHG',0.0664,'601390.XSHG',0.0308
334,易方达基金管理有限公司,余海燕 ,'601328.XSHG',0.030299999999999997,'601318.XSHG',0.1478,'601288.XSHG',0.0253,'601166.XSHG',0.0401,'600887.XSHG',0.0313,'600519.XSHG',0.0759,'600276.XSHG',0.030699999999999998,'600036.XSHG',0.061900000000000004,'600030.XSHG',0.0345,'601328.XSHG',0.0278
335,长盛基金管理有限公司,冯雨生 ,'601688.XSHG',0.0639,'601377.XSHG',0.029300000000000003,'601211.XSHG',0.07629999999999999,'600999.XSHG',0.0421,'600958.XSHG',0.037599999999999995,'600837.XSHG',0.099,'600030.XSHG',0.1522,'002736.XSHE',0.0292,'000776.XSHE',0.0416,'601688.XSHG',0.032799999999999996
336,广发基金管理有限公司,罗国庆 ,'603379.XSHG',0.0002,'600763.XSHG',0.0381,'300765.XSHE',0.0005,'300762.XSHE',0.0005,'300676.XSHE',0.0305,'300529.XSHE',0.0218,'300347.XSHE',0.0642,'300253.XSHE',0.0454,'300015.XSHE',0.08929999999999999,'603379.XSHG',0.0779
337,海富通基金管理有限公司,江勇 ,'601985.XSHG',0.0351,'601727.XSHG',0.024399999999999998,'601012.XSHG',0.0581,'600900.XSHG',0.12369999999999999,'600703.XSHG',0.040999999999999995,'600406.XSHG',0.0433,'600089.XSHG',0.0345,'002594.XSHE',0.0545,'002466.XSHE',0.0263,'601985.XSHG',0.0417
338,万家基金管理有限公司,朱小明 ,'601398.XSHG',0.0227,'601328.XSHG',0.0195,'601318.XSHG',0.09480000000000001,'601166.XSHG',0.025699999999999997,'600887.XSHG',0.020099999999999996,'600519.XSHG',0.0487,'600276.XSHG',0.0197,'600036.XSHG',0.0397,'600030.XSHG',0.022099999999999998,'601398.XSHG',0.0179
339,万家基金管理有限公司,高源 莫海波 孙远慧 ,'603103.XSHG',0.016200000000000003,'601211.XSHG',0.026000000000000002,'601155.XSHG',0.0521,'600048.XSHG',0.0513,'600031.XSHG',0.024700000000000003,'300413.XSHE',0.042699999999999995,'300059.XSHE',0.0414,'300033.XSHE',0.0492,'001979.XSHE',0.051,'603103.XSHG',0.0278
340,国泰基金管理有限公司,申坤 ,'603369.XSHG',0.0425,'600570.XSHG',0.028999999999999998,'600030.XSHG',0.027999999999999997,'300595.XSHE',0.029500000000000002,'300451.XSHE',0.0291,'002563.XSHE',0.0288,'002371.XSHE',0.028399999999999998,'000739.XSHE',0.0339,'000661.XSHE',0.055999999999999994,'603369.XSHG',0.0287
341,银河基金管理有限公司,余科苗 ,'603883.XSHG',0.0322,'601336.XSHG',0.0275,'601318.XSHG',0.047400000000000005,'600763.XSHG',0.0882,'600519.XSHG',0.027999999999999997,'600036.XSHG',0.0278,'300662.XSHE',0.0375,'300463.XSHE',0.028999999999999998,'300253.XSHE',0.029900000000000003,'603883.XSHG',0.06269999999999999
342,银河基金管理有限公司,楼华锋 罗博 ,'603681.XSHG',0.0001,'603589.XSHG',0.012,'603379.XSHG',0.0001,'601678.XSHG',0.011899999999999999,'600093.XSHG',0.0111,'600031.XSHG',0.012,'300762.XSHE',0.0002,'300184.XSHE',0.012,'300123.XSHE',0.011699999999999999,'603681.XSHG',0.0003
343,交银施罗德基金管理有限公司,韩威俊 ,'603886.XSHG',0.0435,'603808.XSHG',0.0571,'603369.XSHG',0.0516,'601155.XSHG',0.0608,'600887.XSHG',0.08869999999999999,'600559.XSHG',0.08900000000000001,'600519.XSHG',0.0901,'600048.XSHG',0.051500000000000004,'300146.XSHE',0.0901,'603886.XSHG',0.0897
344,长信基金管理有限责任公司,黄韵 祝昱丰 ,'603808.XSHG',0.038599999999999995,'601933.XSHG',0.0692,'601877.XSHG',0.056299999999999996,'601689.XSHG',0.0613,'601021.XSHG',0.0526,'600036.XSHG',0.0418,'300408.XSHE',0.0384,'300383.XSHE',0.0479,'002024.XSHE',0.0737,'603808.XSHG',0.040999999999999995
345,长信基金管理有限责任公司,左金保 ,'603869.XSHG',0.016,'603108.XSHG',0.0169,'600888.XSHG',0.0134,'600754.XSHG',0.0149,'600351.XSHG',0.0147,'300130.XSHE',0.0159,'002777.XSHE',0.0152,'002674.XSHE',0.0182,'002376.XSHE',0.0169,'603869.XSHG',0.0146
346,建信基金管理有限责任公司,薛玲 ,'601668.XSHG',0.0008,'601601.XSHG',0.0007000000000000001,'601328.XSHG',0.001,'601318.XSHG',0.0051,'601166.XSHG',0.0014000000000000002,'600104.XSHG',0.0006,'600048.XSHG',0.0006,'600036.XSHG',0.0022,'600019.XSHG',0.0004,'601668.XSHG',0.0008
347,汇丰晋信基金管理有限公司,侯玉琦 ,'603826.XSHG',0.0529,'603444.XSHG',0.0404,'601688.XSHG',0.037599999999999995,'600570.XSHG',0.036000000000000004,'600352.XSHG',0.0536,'300498.XSHE',0.0356,'300059.XSHE',0.0487,'300031.XSHE',0.0392,'002624.XSHE',0.0401,'603826.XSHG',0.051500000000000004
348,汇丰晋信基金管理有限公司,方超 ,'603799.XSHG',0.045899999999999996,'600316.XSHG',0.0337,'300618.XSHE',0.0518,'300568.XSHE',0.0602,'300409.XSHE',0.0458,'300115.XSHE',0.030899999999999997,'300073.XSHE',0.061900000000000004,'300070.XSHE',0.0383,'002739.XSHE',0.044000000000000004,'603799.XSHG',0.0574
349,汇丰晋信基金管理有限公司,是星涛 ,'601339.XSHG',0.0623,'600823.XSHG',0.032400000000000005,'600519.XSHG',0.042300000000000004,'600197.XSHG',0.025099999999999997,'600195.XSHG',0.0258,'600048.XSHG',0.0454,'002773.XSHE',0.031200000000000002,'002449.XSHE',0.0294,'000581.XSHE',0.07,'601339.XSHG',0.0282
350,汇丰晋信基金管理有限公司,陈平 ,'600570.XSHG',0.08800000000000001,'300271.XSHE',0.037000000000000005,'300207.XSHE',0.0387,'300136.XSHE',0.0509,'300059.XSHE',0.0891,'002624.XSHE',0.0655,'002475.XSHE',0.0993,'002456.XSHE',0.0576,'002439.XSHE',0.064,'600570.XSHG',0.0452
351,东吴基金管理有限公司,周鑫怿 朱冰兵 ,'600588.XSHG',0.011699999999999999,'600570.XSHG',0.011899999999999999,'600485.XSHG',0.005699999999999999,'600031.XSHG',0.0126,'300766.XSHE',0.0004,'300765.XSHE',0.0009,'300762.XSHE',0.001,'300059.XSHE',0.0121,'002958.XSHE',0.0016,'600588.XSHG',0.0118
352,中邮创业基金管理股份有限公司,王_ 俞科进 ,'600872.XSHG',0.0132,'600811.XSHG',0.0132,'600578.XSHG',0.0139,'600498.XSHG',0.0265,'600487.XSHG',0.015600000000000001,'600426.XSHG',0.0184,'600350.XSHG',0.0131,'600201.XSHG',0.0236,'600094.XSHG',0.014199999999999999,'600872.XSHG',0.0137
353,西部利得基金管理有限公司,崔惠军 刘荟 ,'300651.XSHE',0.0241,'300531.XSHE',0.0235,'300506.XSHE',0.0219,'300081.XSHE',0.0217,'002803.XSHE',0.0232,'002798.XSHE',0.0252,'002514.XSHE',0.022000000000000002,'002124.XSHE',0.0301,'000789.XSHE',0.0226,'300651.XSHE',0.0213
354,西部利得基金管理有限公司,崔惠军 ,'603899.XSHG',0.0288,'603338.XSHG',0.0281,'603288.XSHG',0.031,'601888.XSHG',0.031,'601100.XSHG',0.0318,'600436.XSHG',0.0348,'600276.XSHG',0.0281,'600030.XSHG',0.026600000000000002,'600009.XSHG',0.0265,'603899.XSHG',0.0363
355,民生加银基金管理有限公司,蔡晓 武杰 ,'603993.XSHG',0.0346,'601899.XSHG',0.055,'601857.XSHG',0.079,'601600.XSHG',0.031200000000000002,'601225.XSHG',0.04190000000000001,'601088.XSHG',0.047,'600516.XSHG',0.027200000000000002,'600111.XSHG',0.0288,'600028.XSHG',0.0935,'603993.XSHG',0.0301
